"subject_id","itemA","itemB","freesort_distance","trial_type_order","domain_itemA","domain_itemB"
"subj_30","get tired","experience pain",0.07,"causal_pairs_second","body","body"
"subj_30","hear something","experience pain",0.66,"causal_pairs_second","mind","body"
"subj_30","sit down","experience pain",0.43,"causal_pairs_second","action","body"
"subj_30","jump up and down","take a walk",0.02,"causal_pairs_second","action","action"
"subj_30","remember something","take a walk",0.84,"causal_pairs_second","mind","action"
"subj_30","think about something","take a walk",0.72,"causal_pairs_second","mind","action"
"subj_30","experience pain","take a walk",0.38,"causal_pairs_second","body","action"
"subj_30","reach for something","take a walk",0,"causal_pairs_second","action","action"
"subj_30","kick something","take a walk",0.03,"causal_pairs_second","action","action"
"subj_30","see something","take a walk",0.71,"causal_pairs_second","mind","action"
"subj_30","choose what to do","take a walk",0.76,"causal_pairs_second","mind","action"
"subj_30","become hungry","take a walk",0.5,"causal_pairs_second","body","action"
"subj_30","get sick","take a walk",0.58,"causal_pairs_second","body","action"
"subj_30","feel scared","take a walk",0.88,"causal_pairs_second","body","action"
"subj_30","get tired","take a walk",0.39,"causal_pairs_second","body","action"
"subj_30","hear something","take a walk",0.76,"causal_pairs_second","mind","action"
"subj_30","sit down","take a walk",0.06,"causal_pairs_second","action","action"
"subj_30","jump up and down","reach for something",0.04,"causal_pairs_second","action","action"
"subj_30","remember something","reach for something",0.94,"causal_pairs_second","mind","action"
"subj_30","think about something","reach for something",0.81,"causal_pairs_second","mind","action"
"subj_30","experience pain","reach for something",0.49,"causal_pairs_second","body","action"
"subj_30","take a walk","reach for something",0,"causal_pairs_second","action","action"
"subj_30","kick something","reach for something",0.14,"causal_pairs_second","action","action"
"subj_30","see something","reach for something",0.73,"causal_pairs_second","mind","action"
"subj_30","choose what to do","reach for something",0.84,"causal_pairs_second","mind","action"
"subj_30","become hungry","reach for something",0.62,"causal_pairs_second","body","action"
"subj_30","get sick","reach for something",0.69,"causal_pairs_second","body","action"
"subj_30","feel scared","reach for something",0.96,"causal_pairs_second","body","action"
"subj_30","get tired","reach for something",0.5,"causal_pairs_second","body","action"
"subj_30","hear something","reach for something",0.8,"causal_pairs_second","mind","action"
"subj_30","sit down","reach for something",0.11,"causal_pairs_second","action","action"
"subj_30","jump up and down","kick something",0.14,"causal_pairs_second","action","action"
"subj_30","remember something","kick something",0.77,"causal_pairs_second","mind","action"
"subj_30","think about something","kick something",0.67,"causal_pairs_second","mind","action"
"subj_30","experience pain","kick something",0.28,"causal_pairs_second","body","action"
"subj_30","take a walk","kick something",0.03,"causal_pairs_second","action","action"
"subj_30","reach for something","kick something",0.14,"causal_pairs_second","action","action"
"subj_30","see something","kick something",0.77,"causal_pairs_second","mind","action"
"subj_30","choose what to do","kick something",0.74,"causal_pairs_second","mind","action"
"subj_30","become hungry","kick something",0.39,"causal_pairs_second","body","action"
"subj_30","get sick","kick something",0.44,"causal_pairs_second","body","action"
"subj_30","feel scared","kick something",0.84,"causal_pairs_second","body","action"
"subj_30","get tired","kick something",0.25,"causal_pairs_second","body","action"
"subj_30","hear something","kick something",0.8,"causal_pairs_second","mind","action"
"subj_30","sit down","kick something",0.05,"causal_pairs_second","action","action"
"subj_30","jump up and down","see something",0.59,"causal_pairs_second","action","mind"
"subj_30","remember something","see something",0.66,"causal_pairs_second","mind","mind"
"subj_30","think about something","see something",0.51,"causal_pairs_second","mind","mind"
"subj_30","experience pain","see something",0.69,"causal_pairs_second","body","mind"
"subj_30","take a walk","see something",0.71,"causal_pairs_second","action","mind"
"subj_30","reach for something","see something",0.73,"causal_pairs_second","action","mind"
"subj_30","kick something","see something",0.77,"causal_pairs_second","action","mind"
"subj_30","choose what to do","see something",0.4,"causal_pairs_second","mind","mind"
"subj_30","become hungry","see something",0.79,"causal_pairs_second","body","mind"
"subj_30","get sick","see something",0.98,"causal_pairs_second","body","mind"
"subj_30","feel scared","see something",0.52,"causal_pairs_second","body","mind"
"subj_30","get tired","see something",0.87,"causal_pairs_second","body","mind"
"subj_30","hear something","see something",0.02,"causal_pairs_second","mind","mind"
"subj_30","sit down","see something",0.89,"causal_pairs_second","action","mind"
"subj_30","jump up and down","choose what to do",0.7,"causal_pairs_second","action","mind"
"subj_30","remember something","choose what to do",0.15,"causal_pairs_second","mind","mind"
"subj_30","think about something","choose what to do",0.02,"causal_pairs_second","mind","mind"
"subj_30","experience pain","choose what to do",0.43,"causal_pairs_second","body","mind"
"subj_30","take a walk","choose what to do",0.76,"causal_pairs_second","action","mind"
"subj_30","reach for something","choose what to do",0.84,"causal_pairs_second","action","mind"
"subj_30","kick something","choose what to do",0.74,"causal_pairs_second","action","mind"
"subj_30","see something","choose what to do",0.4,"causal_pairs_second","mind","mind"
"subj_30","become hungry","choose what to do",0.46,"causal_pairs_second","body","mind"
"subj_30","get sick","choose what to do",0.65,"causal_pairs_second","body","mind"
"subj_30","feel scared","choose what to do",0.02,"causal_pairs_second","body","mind"
"subj_30","get tired","choose what to do",0.61,"causal_pairs_second","body","mind"
"subj_30","hear something","choose what to do",0.3,"causal_pairs_second","mind","mind"
"subj_30","sit down","choose what to do",0.89,"causal_pairs_second","action","mind"
"subj_30","jump up and down","become hungry",0.53,"causal_pairs_second","action","body"
"subj_30","remember something","become hungry",0.36,"causal_pairs_second","mind","body"
"subj_30","think about something","become hungry",0.34,"causal_pairs_second","mind","body"
"subj_30","experience pain","become hungry",0.03,"causal_pairs_second","body","body"
"subj_30","take a walk","become hungry",0.5,"causal_pairs_second","action","body"
"subj_30","reach for something","become hungry",0.62,"causal_pairs_second","action","body"
"subj_30","kick something","become hungry",0.39,"causal_pairs_second","action","body"
"subj_30","see something","become hungry",0.79,"causal_pairs_second","mind","body"
"subj_30","choose what to do","become hungry",0.46,"causal_pairs_second","mind","body"
"subj_30","get sick","become hungry",0.08,"causal_pairs_second","body","body"
"subj_30","feel scared","become hungry",0.51,"causal_pairs_second","body","body"
"subj_30","get tired","become hungry",0.07,"causal_pairs_second","body","body"
"subj_30","hear something","become hungry",0.75,"causal_pairs_second","mind","body"
"subj_30","sit down","become hungry",0.53,"causal_pairs_second","action","body"
"subj_30","jump up and down","get sick",0.64,"causal_pairs_second","action","body"
"subj_30","remember something","get sick",0.51,"causal_pairs_second","mind","body"
"subj_30","think about something","get sick",0.52,"causal_pairs_second","mind","body"
"subj_30","experience pain","get sick",0.19,"causal_pairs_second","body","body"
"subj_30","take a walk","get sick",0.58,"causal_pairs_second","action","body"
"subj_30","reach for something","get sick",0.69,"causal_pairs_second","action","body"
"subj_30","kick something","get sick",0.44,"causal_pairs_second","action","body"
"subj_30","see something","get sick",0.98,"causal_pairs_second","mind","body"
"subj_30","choose what to do","get sick",0.65,"causal_pairs_second","mind","body"
"subj_30","become hungry","get sick",0.08,"causal_pairs_second","body","body"
"subj_30","feel scared","get sick",0.68,"causal_pairs_second","body","body"
"subj_30","get tired","get sick",0.07,"causal_pairs_second","body","body"
"subj_30","hear something","get sick",0.94,"causal_pairs_second","mind","body"
"subj_30","sit down","get sick",0.56,"causal_pairs_second","action","body"
"subj_30","jump up and down","feel scared",0.82,"causal_pairs_second","action","body"
"subj_30","remember something","feel scared",0.09,"causal_pairs_second","mind","body"
"subj_30","think about something","feel scared",0.06,"causal_pairs_second","mind","body"
"subj_30","experience pain","feel scared",0.51,"causal_pairs_second","body","body"
"subj_30","take a walk","feel scared",0.88,"causal_pairs_second","action","body"
"subj_30","reach for something","feel scared",0.96,"causal_pairs_second","action","body"
"subj_30","kick something","feel scared",0.84,"causal_pairs_second","action","body"
"subj_30","see something","feel scared",0.52,"causal_pairs_second","mind","body"
"subj_30","choose what to do","feel scared",0.02,"causal_pairs_second","mind","body"
"subj_30","become hungry","feel scared",0.51,"causal_pairs_second","body","body"
"subj_30","get sick","feel scared",0.68,"causal_pairs_second","body","body"
"subj_30","get tired","feel scared",0.68,"causal_pairs_second","body","body"
"subj_30","hear something","feel scared",0.4,"causal_pairs_second","mind","body"
"subj_30","sit down","feel scared",1,"causal_pairs_second","action","body"
"subj_30","jump up and down","get tired",0.46,"causal_pairs_second","action","body"
"subj_30","remember something","get tired",0.54,"causal_pairs_second","mind","body"
"subj_30","think about something","get tired",0.5,"causal_pairs_second","mind","body"
"subj_30","experience pain","get tired",0.07,"causal_pairs_second","body","body"
"subj_30","take a walk","get tired",0.39,"causal_pairs_second","action","body"
"subj_30","reach for something","get tired",0.5,"causal_pairs_second","action","body"
"subj_30","kick something","get tired",0.25,"causal_pairs_second","action","body"
